row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,order_year,order_month,month_year_str,price,revenue,aov,margin_pct,sales_prod,profit_prod,quantity_prod,discount_prod,price_prod,profit_margin,recency_days,frequency,monetary,RFM_Score,CLTV_pred
3629,CA-2014-169726,2014-08-09,2014-08-13,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,2060.744,7,0.2,643.9825,2014,8,2014-08,294.392,2060.744,294.392,0.31249999999999994,7985.383,2318.337,28,0.16249999999999998,308.191625,0.2903225806451613,29,6,7954.9980000000005,424,957.0679455328134
3630,CA-2017-155957,2017-11-26,2017-11-30,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Columbus,Ohio,43229,East,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,52.272,3,0.2,9.801,2017,11,2017-11,17.424,52.272,17.424,0.1875,239.58,41.382,14,0.23333333333333336,16.698,0.1727272727272727,34,7,2540.631,333,306.6811749314586
3631,CA-2017-155957,2017-11-26,2017-11-30,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Columbus,Ohio,43229,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,213.136,7,0.2,23.9778,2017,11,2017-11,30.448,213.136,30.448,0.11249999999999999,867.768,57.09,30,0.2666666666666667,27.910666666666668,0.06578947368421052,34,7,2540.631,333,306.6811749314586
3632,CA-2017-132178,2017-05-03,2017-05-08,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,2,0.0,19.4656,2017,5,2017-05,34.76,69.52,34.76,0.27999999999999997,368.45599999999996,93.15679999999999,11,0.04,33.3696,0.2528301886792453,241,5,2839.2272,123,341.86163088040286
3633,CA-2017-132178,2017-05-03,2017-05-08,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,763.44,8,0.0,45.8064,2017,5,2017-05,95.43,763.44,95.43,0.05999999999999999,3397.308,78.25259999999999,37,0.05,90.6585,0.023033707865168535,241,5,2839.2272,123,341.86163088040286
3634,CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,9.216,4,0.2,3.3408,2016,11,2016-11,2.304,9.216,2.304,0.36250000000000004,113.472,48.8448,44,0.1076923076923077,2.569846153846154,0.4304568527918782,97,10,7252.608,244,872.2368492834247
3635,CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,41.958,7,0.4,-9.7902,2016,11,2016-11,5.994,41.958,5.994,-0.23333333333333336,173.826,11.188799999999999,22,0.17142857142857146,8.27742857142857,0.06436781609195402,97,10,7252.608,244,872.2368492834247
3636,CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,89.568,2,0.2,32.4684,2016,11,2016-11,44.784,89.568,44.784,0.36250000000000004,615.78,273.18240000000003,12,0.12000000000000002,49.2624,0.4436363636363637,97,10,7252.608,244,872.2368492834247
3637,CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",22.248,3,0.2,7.5087,2016,11,2016-11,7.416,22.248,7.416,0.33749999999999997,246.582,109.01520000000001,28,0.044444444444444446,8.857999999999999,0.4421052631578948,97,10,7252.608,244,872.2368492834247
3638,CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",334.88,4,0.2,29.302,2016,11,2016-11,83.72,334.88,83.72,0.0875,1674.4,146.51000000000002,20,0.21666666666666667,81.97583333333334,0.08750000000000001,97,10,7252.608,244,872.2368492834247
3639,CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,148.288,7,0.2,29.6576,2016,11,2016-11,21.184,148.288,21.184,0.19999999999999998,513.712,123.9264,23,0.2,21.184,0.24123711340206186,97,10,7252.608,244,872.2368492834247
3640,CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,4.624,1,0.2,1.6762,2016,11,2016-11,4.624,4.624,4.624,0.3625,60.112,24.7384,12,0.15000000000000002,4.913,0.4115384615384615,97,10,7252.608,244,872.2368492834247
3641,CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",178.92,7,0.2,-29.0745,2016,11,2016-11,25.56,178.92,25.56,-0.1625,619.4159999999999,9.148499999999999,27,0.1,21.546,0.014769557131233289,97,10,7252.608,244,872.2368492834247
3642,CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,69.888,7,0.7,-46.592,2016,11,2016-11,9.984,69.888,9.984,-0.6666666666666666,1041.664,259.584,47,0.37,20.9664,0.24920127795527158,97,10,7252.608,244,872.2368492834247
3643,CA-2014-156594,2014-12-20,2014-12-23,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984,2,0.2,152.495,2014,12,2014-12,243.992,487.984,243.992,0.3125,5535.593,-246.0675,45,0.35000000000000003,139.8355,-0.04445187715209554,1,7,3805.714,434,457.1045815904924
3644,CA-2014-156594,2014-12-20,2014-12-23,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47.3,2,0.0,12.298,2014,12,2014-12,23.65,47.3,23.65,0.26,297.99,70.477,13,0.03333333333333333,22.861666666666668,0.2365079365079365,1,7,3805.714,434,457.1045815904924
3645,CA-2014-156594,2014-12-20,2014-12-23,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10004269,Office Supplies,Art,Newell 31,4.13,1,0.0,1.1564,2014,12,2014-12,4.13,4.13,4.13,0.28,94.99000000000001,23.6236,24,0.04,3.9647999999999994,0.248695652173913,1,7,3805.714,434,457.1045815904924
3646,CA-2014-156594,2014-12-20,2014-12-23,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",155.12,5,0.2,50.414,2014,12,2014-12,31.024,155.12,31.024,0.325,698.04,90.7452,29,0.2857142857142857,27.7,0.13,1,7,3805.714,434,457.1045815904924
3647,CA-2014-146528,2014-07-25,2014-07-27,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,6.48,1,0.0,3.1752,2014,7,2014-07,6.48,6.48,6.48,0.48999999999999994,168.464,71.0412,33,0.10000000000000002,5.202,0.42169959160414094,13,5,847.944,421,101.41598872553857
3648,CA-2014-146528,2014-07-25,2014-07-27,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045,West,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,15.52,4,0.0,4.5008,2014,7,2014-07,3.88,15.52,3.88,0.29,44.232,11.1744,12,0.08,3.5696,0.25263157894736843,13,5,847.944,421,101.41598872553857
3649,CA-2015-168459,2015-11-22,2015-11-27,Standard Class,MC-17275,Marc Crier,Consumer,United States,Memphis,Tennessee,38109,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,0.7,-2.0622,2015,11,2015-11,1.473,2.946,1.473,-0.6999999999999998,131.097,18.412499999999998,45,0.4636363636363636,2.6335454545454544,0.14044943820224717,76,8,2725.982,243,329.4385763405549
3650,CA-2015-168459,2015-11-22,2015-11-27,Standard Class,MC-17275,Marc Crier,Consumer,United States,Memphis,Tennessee,38109,South,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",55.104,6,0.2,18.5976,2015,11,2015-11,9.184,55.104,9.184,0.3375,296.184,119.7364,29,0.1,10.332,0.40426356589147283,76,8,2725.982,243,329.4385763405549
3651,CA-2017-109960,2017-12-09,2017-12-11,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",104.88,6,0.0,41.952,2017,12,2017-12,17.48,104.88,17.48,0.4,374.072,122.36,24,0.1,15.732000000000001,0.32710280373831774,9,10,2332.577,443,281.39853047361856
3652,CA-2017-109960,2017-12-09,2017-12-11,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,34.7,5,0.0,12.492,2017,12,2017-12,6.94,34.7,6.94,0.36,173.5,53.576800000000006,27,0.06666666666666667,6.477333333333334,0.3088,9,10,2332.577,443,281.39853047361856
3653,CA-2017-109960,2017-12-09,2017-12-11,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,33.72,4,0.0,15.5112,2017,12,2017-12,8.43,33.72,8.43,0.46,208.221,21.580800000000004,41,0.35555555555555557,5.432666666666666,0.10364372469635628,9,10,2332.577,443,281.39853047361856
3654,CA-2017-109960,2017-12-09,2017-12-11,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14.94,3,0.0,7.0218,2017,12,2017-12,4.9799999999999995,14.94,4.9799999999999995,0.47000000000000003,118.524,52.539,25,0.044444444444444446,4.758666666666667,0.4432773109243698,9,10,2332.577,443,281.39853047361856
3655,CA-2017-133004,2017-08-31,2017-09-05,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Lawrence,Indiana,46226,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,638.73,9,0.0,166.0698,2017,8,2017-08,70.97,638.73,70.97,0.25999999999999995,823.2520000000001,-17.03280000000001,16,0.3333333333333333,47.31333333333333,-0.020689655172413803,85,7,1839.24,232,220.26113856003383
3656,CA-2017-168102,2017-04-24,2017-04-30,Standard Class,CP-12340,Christine Phan,Corporate,United States,Jacksonville,Florida,32216,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,113.568,2,0.2,-21.294,2017,4,2017-04,56.784,113.568,56.784,-0.1875,2484.2999999999997,-78.07799999999999,38,0.07500000000000001,65.6565,-0.03142857142857143,160,8,5888.275,234,710.8755837199147
3657,CA-2017-158036,2017-09-08,2017-09-14,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Dublin,Ohio,43017,East,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,9.096,1,0.2,1.7055,2017,9,2017-09,9.096,9.096,9.096,0.1875,54.57599999999999,17.6235,5,0.1,10.233,0.3229166666666667,107,7,3908.8028,234,469.28486358905303
3658,CA-2015-128083,2015-03-12,2015-03-17,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,8.688,3,0.2,2.9322,2015,3,2015-03,2.8960000000000004,8.688,2.8960000000000004,0.33749999999999997,58.644,24.109199999999998,18,0.10000000000000002,3.2579999999999996,0.4111111111111111,35,10,3236.314,343,390.4126229825485
3659,CA-2015-128083,2015-03-12,2015-03-17,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",30.88,4,0.2,3.86,2015,3,2015-03,7.72,30.88,7.72,0.125,108.08,6.755000000000001,15,0.2,7.72,0.06250000000000001,35,10,3236.314,343,390.4126229825485
3660,CA-2015-128083,2015-03-12,2015-03-17,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,6.408,3,0.2,1.4418,2015,3,2015-03,2.136,6.408,2.136,0.22499999999999998,93.984,32.7342,37,0.07500000000000001,2.46975,0.3482954545454546,35,10,3236.314,343,390.4126229825485
3661,CA-2016-161676,2016-07-18,2016-07-23,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Glendale,Arizona,85301,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",33.8,5,0.2,4.225,2016,7,2016-07,6.76,33.8,6.76,0.125,179.14,37.18,24,0.08571428571428573,7.725714285714285,0.20754716981132076,37,7,1669.135,332,201.19528718848727
3662,CA-2016-155005,2016-06-13,2016-06-15,Second Class,SC-20050,Sample Company A,Home Office,United States,Jackson,Michigan,49201,Central,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,377.97,3,0.0,94.4925,2016,6,2016-06,125.99000000000001,377.97,125.99000000000001,0.25,2015.8400000000001,314.975,18,0.12000000000000002,110.8712,0.15625,40,9,4624.572,344,556.9152361268825
3663,US-2017-129777,2017-07-03,2017-07-09,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Quincy,Massachusetts,2169,East,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",258.9,10,0.0,93.204,2017,7,2017-07,25.889999999999997,258.9,25.889999999999997,0.36,626.538,212.298,25,0.08,23.8188,0.33884297520661155,36,9,3736.198,343,449.6447892966907
3664,US-2017-129777,2017-07-03,2017-07-09,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Quincy,Massachusetts,2169,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,2,0.0,11.5432,2017,7,2017-07,12.28,24.56,12.28,0.47000000000000003,2167.348,1006.4352,70,0.03157894736842106,27.532210526315787,0.46436252969066344,36,9,3736.198,343,449.6447892966907
3665,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-LA-10001569,Office Supplies,Labels,Avery 499,27.888,7,0.2,9.0636,2014,12,2014-12,3.9840000000000004,27.888,3.9840000000000004,0.32499999999999996,176.292,68.724,40,0.10909090909090911,4.436727272727273,0.3898305084745763,349,7,1602.376,132,192.4970115898036
3666,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",6.456,4,0.7,-4.5192,2014,12,2014-12,1.614,6.456,1.614,-0.7,62.946,-0.16139999999999866,23,0.55,2.421,-0.002564102564102543,349,7,1602.376,132,192.4970115898036
3667,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,0.2,19.755,2014,12,2014-12,17.56,52.68,17.56,0.375,491.68,195.355,27,0.17142857142857146,18.187142857142856,0.39732142857142855,349,7,1602.376,132,192.4970115898036
3668,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,13.88,5,0.2,-2.6025,2014,12,2014-12,2.7760000000000002,13.88,2.7760000000000002,-0.1875,41.64,-7.8075,15,0.2,2.776,-0.1875,349,7,1602.376,132,192.4970115898036
3669,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,103.92,10,0.2,-18.186,2014,12,2014-12,10.392,103.92,10.392,-0.175,329.946,-48.5826,31,0.14285714285714285,11.134285714285713,-0.14724409448818895,349,7,1602.376,132,192.4970115898036
3670,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-LA-10004409,Office Supplies,Labels,Avery 492,11.52,5,0.2,3.744,2014,12,2014-12,2.304,11.52,2.304,0.325,53.568,22.464,20,0.08,2.6496,0.41935483870967744,349,7,1602.376,132,192.4970115898036
3671,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,10.368,2,0.2,3.6288,2014,12,2014-12,5.184,10.368,5.184,0.35,120.52799999999999,56.5056,19,0.05,6.156000000000001,0.4688172043010753,349,7,1602.376,132,192.4970115898036
3672,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,39.072,3,0.2,2.9304,2014,12,2014-12,13.024000000000001,39.072,13.024000000000001,0.075,270.24800000000005,53.3984,18,0.08,14.9776,0.1975903614457831,349,7,1602.376,132,192.4970115898036
3673,CA-2016-104969,2016-04-08,2016-04-14,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,45373,East,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,8.872,1,0.2,3.2161,2016,4,2016-04,8.872,8.872,8.872,0.3625,108.682,52.123,10,0.05,10.5355,0.47959183673469385,152,10,3082.653,243,368.9893299593243
3674,CA-2016-104969,2016-04-08,2016-04-14,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,45373,East,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104,6,0.7,-100.92,2016,4,2016-04,20.184,121.104,20.184,-0.8333333333333334,1089.936,-242.20800000000003,36,0.5125,32.799,-0.22222222222222227,152,10,3082.653,243,368.9893299593243
3675,CA-2017-154109,2017-11-06,2017-11-11,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",127.372,2,0.3,-30.9332,2017,11,2017-11,63.686,127.372,63.686,-0.24285714285714285,4166.884,-503.1194,59,0.2285714285714286,70.18457142857143,-0.12074235807860262,54,6,2921.5,333,352.6937674041656
3676,CA-2017-154109,2017-11-06,2017-11-11,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,47.952,3,0.2,16.1838,2017,11,2017-11,15.984,47.952,15.984,0.3375,767.232,354.2454,39,0.02,19.5804,0.46171875000000007,54,6,2921.5,333,352.6937674041656
3677,CA-2015-156440,2015-12-05,2015-12-09,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Diego,California,92105,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,0.0,14.6718,2015,12,2015-12,22.23,44.46,22.23,0.32999999999999996,346.788,93.5883,17,0.05714285714285715,20.959714285714284,0.26987179487179486,155,4,1252.8,212,149.949782872574
3678,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.8,4,0.0,5.056,2015,7,2015-07,3.95,15.8,3.95,0.32,87.69,20.54,25,0.06666666666666667,3.686666666666667,0.23423423423423423,20,7,3196.752,433,383.25637061617203
3679,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,464.97,3,0.0,209.2365,2015,7,2015-07,154.99,464.97,154.99,0.45,2541.8360000000002,1092.6795,17,0.06666666666666667,144.65733333333336,0.42987804878048774,20,7,3196.752,433,383.25637061617203
3680,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,181.96,2,0.0,20.0156,2015,7,2015-07,90.98,181.96,90.98,0.10999999999999999,1200.936,-256.56359999999995,18,0.15999999999999998,76.4232,-0.2136363636363636,20,7,3196.752,433,383.25637061617203
3681,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",12.39,3,0.0,5.6994,2015,7,2015-07,4.13,12.39,4.13,0.45999999999999996,20.65,9.498999999999999,5,0.0,4.13,0.45999999999999996,20,7,3196.752,433,383.25637061617203
3682,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",84.09,3,0.0,42.045,2015,7,2015-07,28.03,84.09,28.03,0.5,611.054,106.514,36,0.3625,17.869125,0.1743119266055046,20,7,3196.752,433,383.25637061617203
3683,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,79.36,4,0.0,32.5376,2015,7,2015-07,19.84,79.36,19.84,0.41,436.48,155.54559999999998,24,0.08571428571428573,18.13942857142857,0.3563636363636363,20,7,3196.752,433,383.25637061617203
3684,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,153.36,9,0.0,70.5456,2015,7,2015-07,17.040000000000003,153.36,17.040000000000003,0.4599999999999999,487.34400000000005,100.8768,42,0.35,11.076,0.206993006993007,20,7,3196.752,433,383.25637061617203
3685,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,43.68,6,0.0,21.4032,2015,7,2015-07,7.28,43.68,7.28,0.48999999999999994,115.024,37.0552,21,0.3,5.096,0.3221518987341772,20,7,3196.752,433,383.25637061617203
3686,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,98.21,7,0.0,28.4809,2015,7,2015-07,14.03,98.21,14.03,0.29,193.61399999999998,44.1945,15,0.05,13.328499999999998,0.2282608695652174,20,7,3196.752,433,383.25637061617203
3687,CA-2016-102792,2016-12-13,2016-12-19,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Riverside,California,92503,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,9.84,3,0.0,3.2472,2016,12,2016-12,3.28,9.84,3.28,0.33,120.70400000000001,32.8,40,0.10909090909090911,2.922181818181818,0.2717391304347826,114,4,71.263,211,8.658027209666416
3688,CA-2016-108567,2016-05-20,2016-05-24,Standard Class,DB-13210,Dean Braden,Consumer,United States,Port Saint Lucie,Florida,34952,South,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,2.694,2,0.7,-2.245,2016,5,2016-05,1.347,2.694,1.347,-0.8333333333333334,75.432,-13.47,36,0.46153846153846156,2.417692307692308,-0.17857142857142858,9,10,2332.577,443,281.39853047361856
3689,CA-2017-140760,2017-06-02,2017-06-05,Second Class,DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,85204,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,6,0.2,7.92,2017,6,2017-06,4.224,25.344,4.224,0.3125,139.392,52.272,30,0.07500000000000001,4.884,0.375,133,9,1300.0315,242,158.78565367803273
3690,CA-2017-140760,2017-06-02,2017-06-05,Second Class,DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,85204,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",43.92,5,0.2,15.921,2017,6,2017-06,8.784,43.92,8.784,0.3625,125.172,52.3746,13,0.15000000000000002,9.333,0.41842105263157897,133,9,1300.0315,242,158.78565367803273
3691,US-2015-131359,2015-10-30,2015-11-02,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West,TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,59.994,2,0.7,-45.9954,2015,10,2015-10,29.997,59.994,29.997,-0.7666666666666666,299.97,34.996500000000005,5,0.44999999999999996,54.9945,0.11666666666666667,97,7,2984.054,233,358.7254571929752
3692,US-2015-131359,2015-10-30,2015-11-02,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.992,1,0.2,164.997,2015,10,2015-10,439.992,439.992,439.992,0.375,4399.92,1649.97,10,0.17142857142857146,455.706,0.375,97,7,2984.054,233,358.7254571929752
3693,US-2015-131359,2015-10-30,2015-11-02,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,87.96,5,0.2,30.786,2015,10,2015-10,17.592,87.96,17.592,0.35000000000000003,1041.81,153.30919999999998,24,0.2,50.27771428571428,0.1471565832541442,97,7,2984.054,233,358.7254571929752
